Date,VIX,M1,M2,VIX3M,VXX,SPX,VVIX,M1 Weight,M2 Weight,Weighted M1 M2,HV5,HV10,HV20,HV30,HV60,VXX Bias,VRP,VIX GEX
2021-08-30 16:31:11,16.19,18.75,20.95,20.4,25.59,4528.79,107.9,0.526,0.474,19.79,8.42,10.96,8.49,9.08,9.59,-1.0,-3.0,-1.0
2021-08-27 16:31:02,16.39,18.95,21.13,20.61,25.85,4509.3701,109.62,0.579,0.421,19.87,9.53,10.85,8.51,10.43,9.7,-1.0,-3.0,-1.0
2021-08-26 16:31:01,18.84,20.12,21.95,21.86,27.25,4470.0,116.6,0.632,0.368,20.79,9.27,9.96,8.34,10.5,9.62,-0.5,-3.0,-0.5
2021-08-25 16:31:12,16.79,19.23,21.29,20.79,26.13,4496.1899,108.84,0.684,0.316,19.88,5.8,9.43,8.07,10.38,9.51,-1.0,-3.0,-1.0
2021-08-24 16:31:02,17.22,19.73,21.66,21.22,26.71,4486.23,111.09,0.737,0.263,20.24,12.33,9.44,8.07,10.38,9.52,-1.0,-3.0,-1.0
2021-08-23 16:31:02,17.15,19.85,21.66,21.2,26.81,4479.5298,113.33,0.789,0.211,20.23,13.85,9.44,8.32,10.45,9.52,-0.5,-3.0,-1.0
2021-08-20 16:31:01,18.56,20.53,22.16,22.41,27.76,4441.6699,120.51,0.842,0.158,20.79,12.1,8.51,7.82,10.23,9.39,-0.5,-3.0,-0.5
2021-08-19 16:31:09,21.67,22.35,23.18,24.2,30.015,4405.7998,130.41,0.895,0.105,22.44,9.58,7.36,8.11,10.47,9.28,0.5,-3.0,0.1
2021-08-18 16:31:04,21.57,21.71,22.93,23.8,29.07,4400.27,128.41,0.947,0.053,21.77,10.06,8.03,8.12,10.81,9.3,0.1,-3.0,-0.5
2021-08-17 16:31:01,17.91,17.58,20.17,21.7,27.2,4448.0801,120.53,0.0,1.0,20.17,6.81,6.11,7.41,10.32,9.16,-1.0,-3.0,-1.0
2021-08-16 16:31:10,16.12,16.5,19.62,20.64,26.32,4479.71,117.69,0.05,0.95,19.46,1.3,5.53,8.19,10.08,9.01,-2.0,-3.0,-2.0
2021-08-13 16:31:02,15.45,16.63,19.49,20.26,26.28,4468.0,117.81,0.1,0.9,19.2,2.41,5.85,10.48,10.25,9.21,-1.0,-3.0,-2.0
2021-08-12 16:31:04,15.59,17.0,19.4,20.25,26.24,4460.8301,117.72,0.15,0.85,19.04,2.42,6.85,10.97,10.31,9.25,-1.0,-3.0,-2.0
2021-08-11 16:31:02,16.06,17.44,19.73,20.67,26.78,4447.7002,118.05,0.2,0.8,19.27,4.03,6.97,11.06,10.3,9.46,-1.0,-3.0,-2.0
2021-08-10 16:31:01,16.79,17.98,20.35,21.21,27.53,4436.75,114.15,0.25,0.75,19.76,6.14,6.95,11.05,10.3,9.48,-1.0,-3.0,-1.0
2021-08-09 16:31:01,16.72,18.42,20.69,21.27,28.01,4432.3501,115.09,0.3,0.7,20.01,8.19,7.48,11.15,10.3,9.9,-1.0,-3.0,-1.0
2021-08-06 16:31:01,16.15,18.7,20.75,20.87,28.3,4436.52,112.0,0.35,0.65,20.03,8.42,7.52,11.18,10.3,10.14,-1.0,-3.0,-1.0
2021-08-05 16:31:02,17.28,19.31,21.29,21.52,29.05,4429.1001,113.35,0.4,0.6,20.5,9.9,8.92,11.79,10.38,11.17,-1.0,-3.0,-1.0
2021-08-04 16:31:10,17.97,19.85,21.76,22.17,29.77,4402.6602,116.21,0.45,0.55,20.9,9.34,8.56,12.15,10.32,11.3,-1.0,-3.0,-1.0
2021-08-03 16:31:06,18.04,19.85,21.84,22.18,29.81,4423.1499,117.55,0.5,0.5,20.84,8.41,8.62,12.03,10.22,11.48,-1.0,-3.0,-0.5
2021-08-02 16:31:02,19.46,21.15,22.72,23.05,31.38,4387.1602,122.85,0.55,0.45,21.86,6.13,10.48,11.75,10.68,11.46,-0.1,-3.0,-0.1
2021-07-30 16:31:07,18.24,20.27,22.07,22.18,30.21,4395.2598,116.18,0.6,0.4,20.99,6.73,14.06,11.98,11.48,11.55,-1.0,-3.0,-0.5
2021-07-29 16:31:01,17.7,19.71,21.55,21.88,29.49,4419.1499,114.04,0.65,0.35,20.35,8.68,14.39,11.83,11.31,11.47,-0.5,-3.0,-0.5
2021-07-28 16:31:01,18.31,20.11,21.8,22.35,29.99,4400.6401,117.08,0.7,0.3,20.62,8.53,14.47,11.79,11.46,11.56,-0.5,-3.0,-0.5
2021-07-27 16:31:01,19.36,20.71,22.2,23.0,30.86,4401.46,121.11,0.75,0.25,21.08,9.27,14.47,11.78,11.49,11.57,-0.1,-2.0,-0.1
2021-07-26 16:31:01,17.58,20.15,21.69,21.74,29.85,4422.2998,114.86,0.8,0.2,20.46,8.79,14.35,11.57,11.35,11.63,-0.5,-1.0,-0.5
2021-07-23 16:31:04,17.2,20.37,21.65,21.65,30.33,4411.79,114.92,0.85,0.15,20.56,19.12,14.4,11.58,11.35,11.69,0.1,-1.0,-0.5
2021-07-22 16:44:17,17.69,20.35,21.68,21.86,30.47,4367.48,118.82,0.9,0.1,20.48,19.61,14.62,11.26,11.09,11.54,-0.1,-1.0,-0.5
2021-07-21 16:31:01,17.91,20.11,21.65,21.87,29.94,4358.6899,122.53,0.95,0.05,20.19,19.7,15.39,11.3,11.12,11.53,-0.5,-2.0,-0.5
2021-07-20 16:31:01,19.73,19.96,21.49,23.2,31.97,4323.0601,131.3,0.0,1.0,21.49,18.29,14.86,11.1,10.92,11.43,-0.5,-3.0,-1.0
2021-07-19 16:31:01,22.5,22.74,23.67,24.9,34.91,4258.4902,139.54,0.042,0.958,23.63,10.21,12.04,10.9,10.03,11.23,0.5,-3.0,2.0
2021-07-16 16:31:08,18.45,18.62,20.63,22.07,30.55,4327.1602,128.89,0.083,0.917,20.46,6.86,10.13,10.36,9.08,10.89,-1.0,-3.0,-1.0
2021-07-15 16:31:01,17.01,17.51,19.81,21.09,29.33,4360.0298,121.03,0.125,0.875,19.52,9.64,9.4,9.85,8.83,10.9,-1.0,-3.0,-1.0
2021-07-14 16:31:07,16.33,17.05,19.6,20.62,28.91,4374.2998,117.66,0.167,0.833,19.17,11.89,9.02,10.02,8.73,10.98,-1.0,-3.0,-1.0
2021-07-13 16:31:01,17.12,17.73,20.02,21.13,29.59,4369.21,116.4,0.208,0.792,19.54,12.04,9.06,10.1,8.74,11.05,-1.0,-3.0,-1.0
2021-07-12 16:31:04,16.17,17.37,19.84,20.46,29.24,4384.6299,111.59,0.25,0.75,19.22,11.72,8.55,9.93,8.63,11.03,-1.0,-3.0,-1.0
2021-07-09 16:31:05,16.18,17.8,19.84,20.44,29.43,4369.5498,112.62,0.292,0.708,19.24,12.46,8.55,9.91,8.6,11.21,-1.0,-3.0,-1.0
2021-07-08 16:31:06,19.0,19.55,21.0,21.98,31.55,4320.8198,120.03,0.333,0.667,20.52,10.25,7.3,9.3,8.08,11.05,-0.1,-3.0,-0.5
2021-07-07 16:31:06,16.2,18.05,19.95,20.41,29.63,4358.1299,112.7,0.375,0.625,19.24,5.78,4.85,8.64,7.61,10.89,-1.0,-3.0,-1.0
2021-07-06 16:31:01,16.44,18.0,19.85,20.26,29.57,4343.54,112.24,0.417,0.583,19.08,6.09,5.0,8.63,7.99,10.88,-1.0,-3.0,-1.0
2021-07-02 16:31:02,15.07,17.47,19.5,19.3,28.91,4352.3398,106.11,0.458,0.542,18.57,4.71,6.84,8.58,7.95,10.95,-1.0,-3.0,-1.0
2021-07-01 16:31:05,15.48,17.47,19.54,19.45,28.98,4319.9399,108.72,0.5,0.5,18.5,3.0,10.85,8.71,8.2,10.89,-1.0,-3.0,-1.0
2021-06-30 16:31:01,15.83,17.9,19.75,19.51,29.46,4297.5,106.73,0.542,0.458,18.75,3.35,10.79,8.77,8.23,10.86,-1.0,-3.0,-1.0
2021-06-29 16:31:01,16.02,18.13,19.95,19.49,29.77,4291.7998,107.01,0.583,0.417,18.89,4.25,11.38,8.77,8.71,10.86,-1.0,-3.0,-1.0
2021-06-28 16:31:03,15.76,17.72,19.52,19.02,29.15,4290.6099,106.32,0.625,0.375,18.39,4.32,11.48,8.79,8.77,11.21,-1.0,-3.0,-1.0
2021-06-25 16:31:08,15.62,17.7,19.63,19.0,29.15,4280.7002,105.91,0.667,0.333,18.34,8.73,11.47,8.77,9.65,11.42,-1.0,-2.0,-1.0
2021-06-24 16:31:01,15.97,18.17,19.85,19.26,29.7,4266.4902,107.87,0.708,0.292,18.66,15.98,11.4,8.73,10.14,11.42,-0.5,-2.0,-1.0
2021-06-23 16:31:14,16.32,18.44,20.19,19.7,30.29,4241.8398,110.48,0.75,0.25,18.88,15.69,11.28,8.55,12.06,11.42,-0.5,-2.0,-1.0
2021-06-22 16:31:01,16.66,18.83,20.53,20.07,30.87,4246.4399,114.01,0.792,0.208,19.18,16.32,11.31,8.58,12.36,11.42,-0.5,-3.0,-1.0
2021-06-21 16:31:00,17.89,19.92,21.19,21.12,32.54,4224.79,121.25,0.833,0.167,20.13,15.7,11.01,9.07,12.67,11.82,0.1,-3.0,-0.5
2021-06-18 16:31:01,20.7,21.34,22.26,22.93,34.69,4166.4502,128.83,0.875,0.125,21.45,9.23,7.77,7.63,12.17,11.56,0.5,-3.0,-0.1
2021-06-17 16:31:01,17.75,19.51,20.91,20.98,31.89,4221.8599,120.63,0.917,0.083,19.63,4.82,6.23,6.78,11.77,11.26,-0.1,-3.0,-0.5
2021-06-16 16:31:01,18.15,19.62,21.05,21.26,32.07,4223.7002,121.57,0.958,0.042,19.68,6.24,6.59,6.92,11.77,11.4,-0.1,-3.0,-0.5
2021-06-15 16:31:05,17.02,17.1,19.56,20.68,31.79,4246.5898,122.9,0.0,1.0,19.56,4.49,5.75,7.38,11.83,11.38,-1.0,-3.0,-2.0
2021-06-14 16:31:00,16.39,16.45,19.08,20.14,31.11,4255.1499,119.8,0.053,0.947,18.94,3.8,5.57,7.41,11.83,11.36,-1.0,-3.0,-2.0
2021-06-11 16:31:00,15.65,16.55,18.85,19.64,30.82,4247.4399,116.12,0.105,0.895,18.61,4.05,5.56,8.91,12.03,11.84,-1.0,-3.0,-2.0
2021-06-10 16:31:00,16.1,16.9,19.44,20.08,31.73,4239.1802,116.76,0.158,0.842,19.04,7.05,5.55,9.67,12.17,11.84,-1.0,-3.0,-2.0
2021-06-09 16:31:01,17.89,18.38,20.5,21.28,33.68,4219.5498,120.97,0.211,0.789,20.05,7.64,5.2,12.71,12.11,11.83,-1.0,-3.0,-2.0
2021-06-08 16:31:01,17.07,17.9,20.23,20.85,33.14,4227.2598,109.62,0.263,0.737,19.62,7.35,5.24,13.13,12.1,11.87,-1.0,-3.0,-2.0
2021-06-07 16:31:01,16.42,17.64,20.0,20.55,32.79,4226.52,108.03,0.316,0.684,19.25,7.43,6.95,13.69,12.1,11.87,-1.0,-3.0,-2.0
2021-06-04 16:31:09,16.42,18.12,20.34,20.62,33.39,4229.8901,108.16,0.368,0.632,19.52,7.26,6.95,13.94,12.47,12.01,-1.0,-3.0,-2.0
2021-06-03 16:31:01,18.04,19.29,21.39,21.82,35.25,4192.8501,114.31,0.421,0.579,20.51,3.29,7.5,13.89,12.56,11.95,-1.0,-3.0,-1.0
2021-06-02 16:31:01,17.48,18.92,21.05,21.42,34.61,4208.1201,112.57,0.474,0.526,20.04,1.44,7.36,13.81,12.77,12.19,-1.0,-3.0,-2.0
2021-06-01 16:31:02,17.9,19.56,21.37,21.34,35.53,4202.04,113.04,0.526,0.474,20.42,2.51,9.05,14.05,12.95,12.27,-1.0,-3.0,-1.0
2021-05-28 16:31:01,16.76,19.13,20.85,20.48,34.7,4204.1099,105.41,0.579,0.421,19.85,7.13,9.2,14.07,13.05,12.8,-1.0,-3.0,-2.0
2021-05-27 16:31:02,16.74,18.57,20.65,20.31,34.16,4200.8799,103.88,0.632,0.368,19.34,7.43,11.62,14.32,13.09,13.18,-1.0,-3.0,-2.0
2021-05-26 16:31:01,17.36,19.62,21.67,21.3,35.9,4195.9902,106.29,0.684,0.316,20.27,9.49,12.63,14.52,13.46,13.52,-1.0,-3.0,-2.0
2021-05-25 16:31:09,18.84,20.7,22.65,22.4,37.7,4188.1299,113.55,0.737,0.263,21.21,10.67,17.73,14.51,13.52,13.66,-1.0,-2.0,-1.0
2021-05-24 16:31:01,18.4,20.76,22.48,22.23,37.73,4197.0498,116.12,0.789,0.211,21.12,13.23,18.34,14.49,13.52,14.4,-0.5,-2.0,-1.0
2021-05-21 16:31:00,20.15,21.85,23.28,23.49,39.48,4155.8599,124.22,0.842,0.158,22.08,11.13,18.19,14.05,13.23,14.36,-0.1,-2.0,-1.0
2021-05-20 16:31:01,20.67,22.1,23.63,23.81,39.99,4159.1201,126.34,0.895,0.105,22.26,15.76,18.77,14.59,13.4,15.3,-0.1,-1.0,-0.5
2021-05-19 16:31:01,22.18,23.39,24.38,25.27,42.35,4115.6802,130.17,0.947,0.053,23.44,16.32,18.39,14.44,13.11,15.32,0.5,-0.1,0.1
2021-05-18 16:31:01,21.34,21.14,22.38,24.22,40.45,4127.8301,123.93,0.0,1.0,22.38,23.83,18.38,14.83,13.08,15.3,0.1,1.0,-2.0
2021-05-17 16:31:01,19.72,19.91,22.11,23.14,39.87,4163.29,120.7,0.05,0.95,22.0,23.87,18.19,14.71,12.81,15.28,-1.0,-0.5,-1.0
2021-05-14 16:31:01,18.81,19.13,21.37,22.26,38.605,4173.8501,117.56,0.1,0.9,21.15,24.81,18.23,14.81,13.36,15.28,-1.0,-1.0,-2.0
2021-05-13 16:31:01,23.13,22.69,24.08,25.26,43.75,4112.5,130.01,0.15,0.85,23.87,21.85,16.42,13.8,13.12,15.04,0.1,-2.0,-0.5
2021-05-12 16:31:01,27.59,25.97,26.43,28.18,48.395,4063.04,146.28,0.2,0.8,26.34,20.08,15.27,13.67,12.72,14.85,1.0,-2.0,1.0
2021-05-11 16:31:12,21.84,21.24,22.85,24.23,41.21,4152.1001,122.47,0.25,0.75,22.45,13.86,11.24,11.39,10.91,14.13,-0.1,-3.0,-0.5
2021-05-10 16:31:00,19.66,19.48,21.35,22.4,38.35,4188.4302,114.1,0.3,0.7,20.79,13.17,10.34,10.94,10.51,14.01,-1.0,-3.0,-1.0
2021-05-07 16:31:01,16.69,18.29,20.54,20.79,36.74,4232.6001,107.03,0.35,0.65,19.75,9.54,8.54,10.12,10.7,13.8,-1.0,-3.0,-1.0
2021-05-06 16:31:01,18.39,19.69,21.62,21.88,38.95,4201.6201,108.39,0.4,0.6,20.85,10.37,9.38,10.15,10.64,13.75,-1.0,-3.0,-1.0
2021-05-05 16:31:01,19.15,19.98,21.68,22.26,39.19,4167.5898,109.51,0.45,0.55,20.91,9.66,10.01,9.88,10.75,13.68,-0.5,-3.0,-1.0
2021-05-04 16:31:07,19.48,20.55,22.24,22.67,40.21,4164.6602,111.22,0.5,0.5,21.39,9.57,11.08,9.88,11.11,13.74,-0.5,-3.0,-1.0
2021-05-03 16:31:01,18.31,19.73,21.55,21.74,38.75,4192.6602,108.32,0.55,0.45,20.55,8.16,11.1,9.48,10.9,13.65,-0.5,-3.0,-1.0
2021-04-30 16:31:01,18.61,20.44,22.24,22.07,40.16,4181.1699,109.22,0.6,0.4,21.16,8.01,11.43,10.55,10.93,13.79,-0.5,-3.0,-1.0
2021-04-29 16:31:03,17.61,19.57,21.6,21.31,38.57,4211.4702,105.46,0.65,0.35,20.28,7.96,10.81,10.51,11.69,13.67,-1.0,-3.0,-1.0
2021-04-28 16:31:01,17.28,19.66,21.7,21.13,38.87,4183.1802,104.78,0.7,0.3,20.27,11.4,11.64,10.41,11.61,13.86,-1.0,-2.0,-1.0
2021-04-27 16:31:00,17.56,19.71,21.7,21.32,39.01,4186.7202,103.39,0.75,0.25,20.21,12.83,11.93,10.55,11.63,14.16,-1.0,-2.0,-1.0
2021-04-26 16:31:05,17.64,20.21,22.1,21.54,39.82,4187.6201,104.01,0.8,0.2,20.59,14.47,11.95,10.58,11.69,14.81,-0.5,-2.0,-1.0
2021-04-23 16:31:02,17.33,20.43,22.19,21.57,40.17,4180.1699,108.36,0.85,0.15,20.69,15.14,11.98,11.68,11.69,14.9,-0.5,-3.0,-1.0
2021-04-22 16:31:01,18.71,21.17,22.8,22.52,41.8,4134.98,116.05,0.9,0.1,21.33,12.41,11.35,11.36,11.66,15.81,-0.5,-3.0,-0.5
2021-04-21 16:31:02,17.5,20.0,21.82,21.49,39.36,4173.4199,112.9,0.95,0.05,20.09,13.01,9.89,10.9,11.22,15.67,-0.5,-3.0,-1.0
2021-04-20 16:31:01,18.68,18.65,21.05,22.35,41.6,4134.9399,116.37,0.0,1.0,21.05,11.95,9.09,11.3,11.56,15.59,-1.0,-3.0,-2.0
2021-04-19 16:31:01,17.29,17.66,20.7,21.37,40.68,4163.2598,111.9,0.042,0.958,20.57,10.56,8.01,10.86,11.47,15.53,-1.0,-3.0,-2.0
2021-04-16 16:31:02,16.25,17.0,19.96,20.53,39.24,4185.4702,107.8,0.083,0.917,19.71,8.92,8.97,10.5,12.19,15.47,-1.0,-3.0,-2.0
2021-04-15 16:31:01,16.57,17.15,20.29,20.76,39.88,4170.4199,108.66,0.125,0.875,19.9,9.62,9.77,12.31,13.14,15.67,-1.0,-3.0,-2.0
2021-04-14 16:31:01,16.99,18.1,20.93,21.06,41.24,4124.6602,107.47,0.167,0.833,20.46,7.14,9.13,11.88,13.7,15.61,-1.0,-3.0,-2.0
2021-04-13 16:31:02,16.65,17.68,20.47,20.78,40.36,4141.5898,100.44,0.208,0.792,19.89,4.74,8.91,11.75,13.91,15.67,-1.0,-3.0,-2.0
2021-04-12 16:31:01,16.91,18.0,20.57,20.82,40.64,4127.9902,102.08,0.25,0.75,19.93,5.64,9.27,11.84,15.27,15.7,-1.0,-3.0,-2.0
2021-04-09 16:31:03,16.69,18.15,20.83,20.74,41.24,4128.7998,102.06,0.292,0.708,20.05,9.52,10.94,11.82,15.41,15.7,-1.0,-3.0,-2.0
2021-04-08 16:31:02,16.95,18.49,20.8,20.59,41.32,4097.1699,100.72,0.333,0.667,20.03,10.55,10.87,12.01,17.19,15.65,-1.0,-3.0,-2.0
2021-04-07 16:31:01,17.16,18.99,21.07,20.66,41.96,4079.95,97.09,0.375,0.625,20.29,10.63,12.14,12.07,17.42,15.72,-1.0,-3.0,-2.0
2021-04-06 16:31:06,18.12,19.56,21.49,21.16,43.08,4073.9399,99.06,0.417,0.583,20.69,12.29,13.5,12.74,17.42,15.74,-1.0,-3.0,-2.0
2021-04-05 16:31:02,17.91,19.54,21.49,20.96,43.08,4077.9099,99.24,0.458,0.542,20.6,12.26,13.37,13.02,17.62,15.98,-1.0,-3.0,-2.0
2021-04-01 16:31:01,17.33,20.08,22.03,20.97,44.2,4019.8701,98.97,0.5,0.5,21.05,13.36,12.22,13.72,17.2,15.78,-1.0,-3.0,-2.0
2021-03-31 16:31:01,19.4,20.73,22.68,22.15,45.6,3972.8899,100.04,0.542,0.458,21.62,12.19,13.83,14.53,16.95,15.67,-0.5,-3.0,-2.0
2021-03-30 16:31:02,19.61,21.03,22.81,22.31,45.96,3958.55,101.9,0.583,0.417,21.77,14.07,13.78,15.47,16.93,16.0,-0.5,-3.0,-2.0
2021-03-29 16:31:01,20.74,22.0,23.65,23.2,48.04,3971.0901,105.84,0.625,0.375,22.62,15.46,13.7,15.75,16.9,16.02,-0.1,-3.0,-2.0
2021-03-26 16:31:00,18.86,21.39,23.31,22.32,46.96,3974.54,103.26,0.667,0.333,22.03,15.68,14.06,17.69,16.94,16.01,-0.5,-3.0,-2.0
2021-03-25 16:31:00,19.81,22.31,24.2,23.37,48.92,3909.52,104.75,0.708,0.292,22.86,10.16,11.0,16.99,16.25,15.7,-0.5,-3.0,-2.0
2021-03-24 16:31:00,21.2,22.98,24.76,24.4,50.44,3889.1399,110.67,0.75,0.25,23.43,12.9,12.05,19.16,16.18,15.76,-0.5,-3.0,-2.0
2021-03-23 16:31:05,20.3,22.83,24.75,23.8,50.0,3910.52,111.69,0.792,0.208,23.23,13.75,12.02,19.5,16.1,15.71,-0.5,-3.0,-1.0
2021-03-22 16:31:01,18.88,21.73,23.94,22.94,47.76,3940.5901,108.63,0.833,0.167,22.1,13.03,12.66,19.27,16.07,15.61,-1.0,-3.0,-2.0
2021-03-19 16:31:02,20.95,23.32,25.27,24.99,51.08,3913.1001,115.95,0.875,0.125,23.56,12.82,13.11,19.36,15.99,15.57,-0.5,-3.0,-2.0
2021-03-18 16:31:02,21.58,24.3,25.8,25.28,53.16,3915.46,117.8,0.917,0.083,24.42,12.95,15.69,19.37,16.27,15.6,0.1,-3.0,-1.0
2021-03-17 16:31:00,19.23,23.0,25.02,23.88,50.36,3974.1201,109.9,0.958,0.042,23.08,7.47,15.23,18.65,15.58,15.28,-1.0,-3.0,-2.0
2021-03-16 16:31:02,19.79,19.92,24.05,24.71,52.64,3962.71,113.73,0.0,1.0,24.05,7.55,17.5,18.63,16.0,15.31,-2.0,-3.0,-3.0
2021-03-15 16:31:02,20.03,20.1,23.98,24.89,52.64,3968.9399,110.49,0.05,0.95,23.79,7.89,18.21,18.62,16.5,15.3,-2.0,-3.0,-3.0
2021-03-12 16:31:01,20.69,21.98,25.41,25.74,55.8,3943.3401,111.73,0.1,0.9,25.07,12.26,21.28,18.56,17.58,15.45,-1.0,-2.0,-3.0
2021-03-11 16:31:08,21.91,22.89,25.8,26.09,56.88,3939.3401,112.87,0.15,0.85,25.36,14.97,21.67,18.56,17.75,15.49,-1.0,-1.0,-3.0
2021-03-10 16:31:02,22.56,23.5,26.46,26.68,58.32,3898.8101,114.68,0.2,0.8,25.87,21.58,25.1,18.18,19.24,15.38,-1.0,-0.1,-3.0
2021-03-09 16:31:01,24.03,23.97,26.72,27.28,59.08,3875.4399,108.71,0.25,0.75,26.03,24.61,25.64,18.04,19.17,15.36,-1.0,-0.5,-3.0
2021-03-08 16:31:02,25.47,25.37,27.67,28.13,61.56,3821.3501,114.62,0.3,0.7,26.98,21.62,24.42,17.46,18.74,15.21,-0.5,-1.0,-2.0
2021-03-05 16:31:01,24.66,25.05,27.21,27.89,60.48,3841.9399,116.21,0.35,0.65,26.45,29.15,24.55,17.45,18.7,15.16,-0.5,-0.1,-2.0
2021-03-04 16:31:01,28.57,27.52,28.94,30.08,65.08,3768.47,124.62,0.4,0.6,28.37,24.56,21.59,16.39,17.76,14.66,0.5,-1.0,-0.5
2021-03-03 16:31:00,26.67,26.13,27.9,28.79,62.44,3819.72,121.23,0.45,0.55,27.1,28.45,20.92,15.7,17.82,14.47,-0.1,-1.0,-1.0
2021-03-02 16:31:00,24.1,24.77,27.03,27.16,59.88,3870.29,114.92,0.5,0.5,25.9,29.53,20.12,15.64,17.5,14.18,-0.5,-2.0,-2.0
2021-03-01 16:31:01,23.35,24.62,26.9,26.78,59.36,3901.8201,114.94,0.55,0.45,25.65,28.74,19.79,16.06,17.46,14.06,-0.5,-3.0,-2.0
2021-02-26 16:31:02,27.95,26.74,28.23,29.6,64.12,3811.1499,124.96,0.6,0.4,27.34,20.94,14.85,15.77,16.1,13.42,0.1,-3.0,-0.5
2021-02-25 16:31:03,28.89,28.21,29.65,30.24,67.16,3829.3401,127.83,0.65,0.35,28.71,21.05,14.95,15.99,16.05,13.41,0.5,-3.0,0.5
2021-02-24 16:31:02,21.34,23.76,26.75,25.89,57.92,3925.4299,109.6,0.7,0.3,24.66,11.6,8.16,16.25,14.22,12.33,-1.0,-3.0,-2.0
2021-02-23 16:31:01,23.11,24.75,27.83,27.12,60.32,3881.3701,112.78,0.75,0.25,25.52,5.63,5.38,15.8,14.05,12.16,-1.0,-3.0,-2.0
2021-02-22 16:31:03,23.45,25.9,28.65,27.81,62.92,3876.5,117.06,0.8,0.2,26.45,4.91,6.76,15.83,14.12,12.55,-1.0,-3.0,-2.0
2021-02-19 16:31:02,22.05,24.8,27.89,27.09,60.4,3906.71,117.45,0.85,0.15,25.26,5.28,5.58,15.6,14.47,12.43,-1.0,-3.0,-2.0
2021-02-18 16:31:01,22.49,25.8,28.65,27.86,62.64,3913.97,121.05,0.9,0.1,26.09,5.3,7.23,15.57,14.48,12.53,-1.0,-3.0,-2.0
2021-02-17 16:31:02,21.5,25.6,28.55,27.52,62.32,3931.3301,122.83,0.95,0.05,25.75,3.56,6.31,16.09,14.45,12.48,-1.0,-3.0,-2.0
2021-02-16 16:31:01,21.46,21.24,26.13,27.55,63.64,3932.5901,124.66,0.208,0.792,25.11,3.79,8.15,16.23,15.24,12.77,-2.0,-3.0,-3.0
2021-02-12 16:31:03,19.97,21.36,25.88,26.5,62.96,3934.8301,118.59,0.25,0.75,24.75,5.63,9.61,16.54,15.29,12.82,-2.0,-3.0,-3.0
2021-02-11 16:31:02,21.25,22.71,26.69,27.22,65.12,3916.3799,116.22,0.292,0.708,25.53,5.46,15.89,16.62,15.27,12.98,-1.0,-3.0,-3.0
2021-02-10 16:31:02,21.99,23.74,27.29,27.49,66.68,3909.8799,114.93,0.333,0.667,26.11,8.08,16.16,16.63,15.31,13.21,-1.0,-3.0,-3.0
2021-02-09 16:31:02,21.63,23.7,26.69,27.11,65.6,3911.23,108.14,0.375,0.625,25.57,7.67,22.1,16.62,15.43,13.42,-1.0,-3.0,-3.0
2021-02-08 16:31:01,21.24,23.84,26.55,26.65,65.32,3915.5901,106.61,0.417,0.583,25.42,8.24,22.11,16.85,15.41,13.47,-1.0,-3.0,-3.0
2021-02-05 16:31:07,20.87,24.1,26.65,26.52,65.88,3886.8301,107.64,0.458,0.542,25.48,10.29,21.92,16.77,15.33,13.43,-1.0,-2.0,-3.0
2021-02-04 16:31:06,21.77,24.23,26.74,26.79,66.0,3871.74,108.47,0.5,0.5,25.48,23.04,21.96,17.44,15.36,13.58,-1.0,-1.0,-3.0
2021-02-03 16:31:01,22.91,25.78,27.65,27.57,69.0,3830.1699,111.03,0.542,0.458,26.64,22.86,21.2,17.17,15.18,13.45,-1.0,-1.0,-2.0
2021-02-02 16:31:01,25.56,27.58,28.74,29.36,72.76,3826.3101,119.1,0.583,0.417,28.06,31.51,22.4,17.29,15.24,13.95,0.5,-2.0,-1.0
2021-02-01 16:31:02,30.24,30.33,31.03,32.53,79.52,3773.8601,129.44,0.625,0.375,30.59,28.68,21.63,17.6,14.81,14.35,1.0,-3.0,0.5
2021-01-29 16:31:08,33.09,32.39,32.42,33.88,84.32,3714.24,137.33,0.667,0.333,32.4,24.14,19.94,16.76,14.08,14.42,1.0,-3.0,1.0
2021-01-28 16:31:01,30.21,30.39,30.72,31.77,79.16,3787.3799,133.22,0.708,0.292,30.49,21.36,17.57,15.17,13.28,13.88,1.0,-3.0,0.5
2021-01-27 16:31:07,37.21,31.53,31.23,35.73,81.0,3750.77,157.69,0.75,0.25,31.46,18.55,16.72,14.82,13.12,14.11,1.0,-3.0,1.0
2021-01-26 16:31:02,23.02,25.41,27.23,26.89,68.8,3849.6201,115.31,0.792,0.208,25.79,10.71,9.72,11.5,10.48,13.0,-0.1,-3.0,-1.0
2021-01-25 16:31:01,23.19,25.95,27.4,26.88,68.24,3855.3601,116.63,0.833,0.167,26.19,10.53,10.45,11.44,10.47,15.14,0.1,-3.0,-1.0
2021-01-22 16:31:01,21.91,24.88,26.53,25.99,65.6,3841.47,111.79,0.875,0.125,25.09,13.53,10.63,11.44,10.81,15.18,-0.1,-3.0,-2.0
2021-01-21 16:31:01,21.32,24.53,26.23,25.7,64.72,3853.0701,112.59,0.917,0.083,24.67,13.74,12.37,11.39,10.74,15.73,-0.1,-3.0,-2.0
2021-01-20 16:31:01,21.58,24.78,26.28,25.72,65.24,3851.8501,114.17,0.958,0.042,24.84,13.63,12.37,11.57,10.78,15.73,-1.0,-3.0,-1.0
